WEB_ADDRESS,RECALL_NUMBER,PRODUCT_DESCRIPTION,TRADE_NAME,RECALL_CLASS,CENTER,CENTER_CLASSIFICATION_DT,POSTED_INTERNET_DT,TERMINATION_DT,FIRM_NAME,MANUFACTURER_RECALL_REASON
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214023,Z-2340-2025,"Burr Hole Cover Kit, REF: M365DB4600C0;  Burr Hole Cover Spares Kit, REF: M365DB4605C0. Components of Vercise Deep Stimulation System used with the Surgical Implant Manual",Burr Hole Cover kit,2,CDRH,2025/08/19 ,2025/08/19 21:06:25,,Boston Scientific Neuromodulation Corporation,"Resistance and difficulties could occur while closing the retaining clip locking mechanism, which is part of a burr hole cover kit, which is part of a Deep Brain Stimulation (DBS) system, which may lead to procedural delay, or lead-migration-which may require additional surgery."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214444,Z-2336-2025,"Estrone RIA Catalog Number DSL8700
UDI Code: 15099590211615

Estrone RIA is an in vitro diagnostic manual medical device used by healthcare professionals for the quantitative measurement of estrone in human serum and plasma. ",Estrone RIA,2,CDRH,2025/08/18 ,2025/08/18 21:06:21,,Immunotech A.S.,Estrone RIA kit lots may rarely give falsely high patient results which might cause Temporary injury of Remote probability or rarely give falsely low patient results which might cause Permanent injury of Remote probability. Only in some (very rare) cases may the issue occur. 
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215204,Z-2337-2025,"Clearview Strep A Exact II Dipstick Respiratory Kit, CLIA Waived. Catalog Number: 4581225020",Clearview Strep A Exact II Dipstick Respiratory Kit,2,CDRH,2025/08/18 ,2025/08/18 21:06:19,,Mckesson Medical-Surgical Inc. Corporate Office,"Due to a classification error in the inventory management system, specific medical devices were shipped to customers that did not have the requisite license to purchase such devices."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214422,Z-2329-2025,"Pentax Medical Video Processor;
Model Number: EPK-i8020c;
",Pentax,2,CDRH,2025/08/15 11:19:54,2025/08/15 21:06:16,,Pentax of America Inc,"During endoscopic procedures using a combination of the video processor EPK-i8020c and i20c series video endoscope, the observed image can become reddish or dark. Users have observed smoke like steam and noted that the light guide at the tip is hot during use / after the endoscope is removed from the patient and may cause thermal injury to the patient s mucous membrane."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214975,Z-2331-2025,"Injection needle, bayonet, Luer-Lock,

1. Model no. 50-353-23, working length 25 cm, total length 31cm, nonsterile;

2. Model no. 50-345-23, working length 24 cm, total length 31 cm, non-sterile",injection needle,2,CDRH,2025/08/15 ,2025/08/15 21:06:24,,Spiggle & Theis Mt Gmbh,Affected product show elevated cytotoxicity values. Use of affected injection needles may present a risk of intolerance reaction or allergic reaction.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214619,Z-2330-2025,"Brand Name: Q-Stop
Product Name: Suture Retention Device
Model/Catalog Number: QS
Software Version: N/A
Product Description: The DRS Vascular Q-Stop Suture Retention Appliance is a sterile, single-use,lightweight device made of biocompatible materials that can be easily installed withinminutes to assist with venous access hemostasis.
Component: No
",Q-Stop,2,CDRH,2025/08/15 ,2025/08/15 21:06:22,,"Drs Vascular, Inc",XXX
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214846,Z-2335-2025,"VITROS Chemistry Products Ca Slides;
Catalog Number: 145 0261;
",VITROS Chemistry Products Ca Slide,2,CDRH,2025/08/15 ,2025/08/15 21:06:21,,"Ortho-Clinical Diagnostics, Inc.","Generations 67 and above of VITROS Ca Slides are experiencing an increased occurrence of Condition Code TH4-63J during calibration on VITROS XT 3400 and VITROS XT 7600 Systems, causing calibration failures that delay calcium test results and potentially impact patient management. The imaging reflectometer algorithm detects excessive ""spikes"" (imperfections) in slide images and generates the TH4-63J condition code when the threshold of 600 spikes is exceeded. Updated analysis revealed a 19-fold increase in failure rates from 0.0043% (2024 baseline) to 0.082% for Generation 67+ slides in 2025, with 100% of calibrator failures occurring at the lowest concentration level. This can result in delayed diagnosis and treatment of conditions such as hypercalcemic crisis, parathyroid disorders, and other calcium-related emergencies requiring urgent intervention."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214709,Z-2173-2025,"Baxter Novum IQ Large Volume Pump, Product Code REF 40700BAXUS",Baxter Novum IQ,1,CDRH,2025/08/14 ,2025/08/14 21:06:30,,Baxter Healthcare Corporation,"Baxter is issuing an Urgent Medical Device Correction for the Novum IQ large volume pump (LVP) due to the potential for underinfusion when transitioning from a flow rate to a higher flow rate that is more than double. (e.g., rate change or bolus). The level of underinfusion is variable based on the current infusion rate, the duration the pump has been running at this flow rate, and the magnitude of the rate change. The longer the duration the pump has been running at the current infusion rate and the larger the magnitude of the rate change, the larger the underinfusion that would be experienced.   
Additionally, Baxter has identified an increase in customer reports of over and underinfusion potentially due to set misloading. Failure to properly load the tubing into the pump channel may result in the pump infusing at a rate higher or lower than programmed. Consistent with the instructions for use, customers should ensure that:
1) The door is fully open before loading the set.
2) The tubing is taut and loaded without slack in the pumping channel. 
"
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=215061,Z-2324-2025,"Zvu Anorectal Manometry Procedure Kit, REF: HRAM-PROC-10",Zvu Anorectal Manometry Procedure Kit,3,CDRH,2025/08/14 ,2025/08/14 21:06:32,,Diversatek Healthcare,Anorectal manometry procedure kit outer kit label is mislabeled with an incorrect expiration date; the manufacturing date was used in place of the expiration date. All inner labels on kit components display the correct expiration date.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214776,Z-2300-2025,"GE Signa Voyager, Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa Voyager,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214796,Z-2315-2025,"GE SIGNA Premier MAX  (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Premier,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214976,Z-2290-2025,"Brand Name: HeartMate
Product Name: Mobile Power Unit, AC Power Cord
Model/Catalog Number: 107760
Software Version: N/A
Product Description: The HeartMate 3"" Left Ventricular Assist System (LVAS) is a set of equipment and materials that together comprise a medical device designed to provide therapeutic benefit to those affected with advanced heart failure. In service, the LVAS assumes some or all of the workload of the left ventricle, thereby restoring the patient's systemic perfusion while palliating the underlying pathology. The LVAS features a Left Ventricular Assist Device (LVAD), a blood pump intended for long-term implantation in such patients, an extracorporeal Controller, plus all of the features, controls, attachments, interfaces, power sources, supporting equipment, labeling, and tools required to achieve the desired therapeutic benefit.

The HeartMate II Left Ventricular Assist System is an axial-flow, rotary ventricular assist system that generates flows up to 10 liters per minute (lpm). One end of the Left Ventricular Assist Device is attached to the apex of the left ventricle; the other end of the device connects to the ascending aorta. The Left Ventricular Assist Device diverts blood from the weakened left ventricle and propels it to the aorta. A small external computer, the System Controller, monitors system operation. A driveline, which passes through the patient s abdomen, connects the implanted pump to the System Controller. The system is powered by a Power Module or Mobile Power Unit (MPU) that is connected to an AC electrical outlet, or by two HeartMate 14 Volt Lithium-Ion batteries.

The LVAS may be used in any of two configurations. First, line power may be utilized through the Power Module or the Mobile Power Unit (MPU) to run the LVAD indefinitely, convenient for sedentary or sleeping periods. Second, portable Battery power may be utilized for limited periods, convenient for active periods.

The MPU AC power cord is distributed either as part of the complete MPU device package or as a standalone accessory.

(Labeling - Attachments E1 to E6)
Component: Yes, the AC Power Cord is a component of the Mobile Power Unit
",HeartMate Mobile Power Unit (MPU) Power Cord,1,CDRH,2025/08/13 ,2025/08/13 21:07:09,,Thoratec LLC,"Due to misaligned V-Lock feature on the Mobile Power Unit power cords, which prevents the locking mechanism from properly engaging with the Mobile Power Unit and may cause unintended disconnect."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214785,Z-2304-2025,"GE SIGNA Premier, Nuclear Magnetic Resonance Imaging System",GE Healthcare SIGNA Architect,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214783,Z-2302-2025,"GE Optima MR450w 1.5T, Nuclear Magnetic Resonance Imaging System",GE Healthcare Optima,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214789,Z-2308-2025,"GE SIGNA Hero, Nuclear Magnetic Resonance Imaging System",GE Healthcare SIGNA Hero,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214977,Z-2291-2025,"Brand Name: HeartMate
Product Name: Mobile Power Unit
Model/Catalog Number: 107754
Software Version: N/A
Product Description: The HeartMate 3"" Left Ventricular Assist System (LVAS) is a set of equipment and materials that together comprise a medical device designed to provide therapeutic benefit to those affected with advanced heart failure. In service, the LVAS assumes some or all of the workload of the left ventricle, thereby restoring the patient's systemic perfusion while palliating the underlying pathology. The LVAS features a Left Ventricular Assist Device (LVAD), a blood pump intended for long-term implantation in such patients, an extracorporeal Controller, plus all of the features, controls, attachments, interfaces, power sources, supporting equipment, labeling, and tools required to achieve the desired therapeutic benefit.

The HeartMate II Left Ventricular Assist System is an axial-flow, rotary ventricular assist system that generates flows up to 10 liters per minute (lpm). One end of the Left Ventricular Assist Device is attached to the apex of the left ventricle; the other end of the device connects to the ascending aorta. The Left Ventricular Assist Device diverts blood from the weakened left ventricle and propels it to the aorta. A small external computer, the System Controller, monitors system operation. A driveline, which passes through the patient s abdomen, connects the implanted pump to the System Controller. The system is powered by a Power Module or Mobile Power Unit (MPU) that is connected to an AC electrical outlet, or by two HeartMate 14 Volt Lithium-Ion batteries.

The LVAS may be used in any of two configurations. First, line power may be utilized through the Power Module or the Mobile Power Unit (MPU) to run the LVAD indefinitely, convenient for sedentary or sleeping periods. Second, portable Battery power may be utilized for limited periods, convenient for active periods.

The MPU AC power cord is distributed either as part of the complete MPU device package or as a standalone accessory.
Component: Yes, the MPU is a component of the HeartMate 3 and HeartMate II Left Ventricular Assist Systems.
",HeartMate Mobile Power Unit (MPU) Power Cord,1,CDRH,2025/08/13 ,2025/08/13 21:07:09,,Thoratec LLC,"Due to misaligned V-Lock feature on the Mobile Power Unit power cords, which prevents the locking mechanism from properly engaging with the Mobile Power Unit and may cause unintended disconnect."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214952,Z-2321-2025,"Description/REF:
BD PYXIS MEDBANK MINI 1FH-1FM/169-137,		
BD PYXIS MEDBANK MINI 4HM/169-113,		
BD PYXIS MEDBANK MINI 4HH/169-112,		
BD PYXIS MEDBANK MINI 3HH-1HM/169-111,		
BD PYXIS MEDBANK MINI 3HH-1FG/169-110,	
BD PYXIS MEDBANK MINI 2HM-1FM/169-109,		
BD PYXIS MEDBANK MINI 2HH-2HM/169-108,		
BD PYXIS MEDBANK MINI 2HH-1FM/169-107,	
BD PYXIS MEDBANK MINI 2HH-1FH/169-106,		
BD PYXIS MEDBANK MINI 2FM/169-105,		
BD PYXIS MEDBANK MINI 2FH/169-104,		
BD PYXIS MEDBANK MINI 1HH-3HM/169-103,		
BD PYXIS MEDBANK MINI 1HH-1HM-1FM/169-102,		
BD PYXIS MEDBANK MINI 1HH-1FH-1HM/169-101	,	
BD PYXIS MEDBANK MINI 1FH-2HH/155311-01,		
BD PYXIS MEDBANK MINI 4HH/155310-01,		
BD PYXIS MEDBANK MINI 1FH-1FM/155288-01,		
BD PYXIS MEDBANK MINI 4HM/155171-01,		
BD PYXIS MEDBANK MINI 3HH-1HM/155169-01,		
BD PYXIS MEDBANK MINI 3HH-1FG/155168-01,		
BD PYXIS MEDBANK MINI 2HM-1FM/155167-01,		
BD PYXIS MEDBANK MINI 2HH-2HM/155166-01,		
BD PYXIS MEDBANK MINI 2HH-1FM/155165-01,		
BD PYXIS MEDBANK MINI 2FM/155163-01,		
BD PYXIS MEDBANK MINI 1HH-3HM/155161-01,		
BD PYXIS MEDBANK MINI 1HH-1HM-1FM/155160-01,		
BD PYXIS MEDBANK MINI 1HH-1FH-1HM/155159-01,		
BD PYXIS MEDBANK MINI 2HM-1FM/139131-01,		
BD PYXIS MEDBANK MINI 1HH-1HM-1FM/139122-01,		
BD PYXIS MEDBANK MINI 3HH-1FG/139091-01,		
BD PYXIS MEDBANK MINI 1HH-1FH-1HM/138921-01,		
BD PYXIS MEDBANK MINI 4HM/138915-01,		
BD PYXIS MEDBANK MINI 1HH-3HM/138912-01,		
BD PYXIS MEDBANK MINI 4HH/138910-01,		
BD PYXIS MEDBANK MINI 3HH-1HM/138909-01,		
BD PYXIS MEDBANK MINI 2HH-1FH/138908-01,		
BD PYXIS MEDBANK MINI 2HH-2HM/138907-01,		
BD PYXIS MEDBANK MINI 2HH-1FM/138906-01,		
BD PYXIS MEDBANK MINI 2FM/138903-01,		
BD PYXIS MEDBANK MINI 2FH/138902-01,		
MEDBANK MINI MAIN/1147-00,		
MEDBANK MAIN/1137-00,		
BD PYXIS MEDBANK TWR MN 8HH-3FM/169-81,		
BD PYXIS MEDBANK TWR MN 8HH-3FH/169-80,		
BD PYXIS MEDBANK TWR MN 8HH-3FF/169-79,		
BD PYXIS MEDBANK TWR MN 8HH-2HM-2FM/169-78,		
BD PYXIS MEDBANK TWR MN 8HH-2FH-1FM/169-77,	
BD PYXIS MEDBANK TWR MN 8HH-1FH-2HM-1FM/169-76,		
BD PYXIS MEDBANK TWR MN 8HH-1FH-2FM/169-75,		
BD PYXIS MEDBANK TWR MN 7HH-1HM-3FM/169-74,		
BD PYXIS MEDBANK TWR MN 7FM/169-73,		
BD PYXIS MEDBANK TWR MN 7FH/169-72,		
BD PYXIS MEDBANK TWR MN 6HH-8HM/169-71,		
BD PYXIS MEDBANK TWR MN 6HH-6HM-1FM/169-70,		
BD PYXIS MEDBANK TWR MN 6HH-4HM-2FM/169-69,		
BD PYXIS MEDBANK TWR MN 6HH-4FM/169-68,		
BD PYXIS MEDBANK TWR MN 6HH-4FH	/169-67,		
BD PYXIS MEDBANK TWR MN 6HH-2FH-2HM-1FM/169-66,		
BD PYXIS MEDBANK TWR MN 6HH-2FH-2FM/169-65,		
BD PYXIS MEDBANK TWR MN 6HH-1FH-3FM/169-64,		
BD PYXIS MEDBANK TWR MN 6HH-1FH-2HM-2FM/169-63,		
BD PYXIS MEDBANK TWR MN 6FH-1FM/169-62,		
BD PYXIS MEDBANK TWR MN 5HH-9HM/169-61,		
BD PYXIS MEDBANK TWR MN 5HH-3HM-3FM/169-60,		
BD PYXIS MEDBANK TWR MN 4HM-5FM/169-59,		
BD PYXIS MEDBANK TWR MN 4HH-8HM-1FM/169-58,		
BD PYXIS MEDBANK TWR MN 4HH-6HM-2FM/169-57,		
BD PYXIS MEDBANK TWR MN 4HH-5FM/169-56,		
BD PYXIS MEDBANK TWR MN 4HH-5FH	/169-55,		
BD PYXIS MEDBANK TWR MN 4HH-4HM-3FM/169-54,		
BD PYXIS MEDBANK TWR MN 4HH-4FH-1FM/169-53,		
BD PYXIS MEDBANK TWR MN 4HH-3FH-2FM/169-52,		
BD PYXIS MEDBANK TWR MN 4HH-2HM-4FM/169-51,		
BD PYXIS MEDBANK TWR MN 4HH-2FH-3FM/169-50,		
BD PYXIS MEDBANK TWR MN 4HH-2FH-2HM-2FM/169-49,		
BD PYXIS MEDBANK TWR MN 4HH-1FH-6HM-1FM/169-48,		
BD PYXIS MEDBANK TWR MN 4HH-1FH-4HM-2FM/169-47,		
BD PYXIS MEDBANK TWR MN 4HH-1FH-4FM/169-46,		
BD PYXIS MEDBANK TWR MN 4HH-1FH-2HM-3FM/169-45,		
BD PYXIS MEDBANK TWR MN 4HH-10HM/169-44,		
BD PYXIS MEDBANK TWR MN 3HH-7HM-2FM/169-43,		
BD PYXIS MEDBANK TWR MN 3FH-4FM/169-42,		
BD PYXIS MEDBANK TWR MN 2HM-6FM/169-41,		
BD PYXIS MEDBANK TWR MN 2HH-8HM-2FM/169-40,		
BD PYXIS MEDBANK TWR MN 2HH-6HM-3FM/169-39,		
BD PYXIS MEDBANK TWR MN 2HH-6FM/169-38,		
BD PYXIS MEDBANK TWR MN 2HH-4HM-4FM/169-37,		
BD PYXIS MEDBANK TWR MN 2HH-4HM-4FF/169-36,		
BD PYXIS MEDBANK TWR MN 2HH-2FM-4FF/169-35,		
BD PYXIS MEDBANK TWR MN 2HH-2FH-4FM/169-34,		
BD PYXIS MEDBANK TWR MN 2HH-1FH-5FM/169-33,		
BD PYXIS MEDBANK TWR MN 2HH-10HM-1FM/169-32,		
BD PY","BD Pyxis "" Main, BD Pyxis "" MedBank "" Mini Main, BD  Pyxis "" MedBank "" Tower Main, and BD Pyxis "" MedFlex",3,CDRH,2025/08/13 ,2025/08/13 21:07:03,,"CareFusion 303, Inc.",Reports of delayed access to medication in automated dispensing cabinets because of the override/Add Item workflow.
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214519,Z-2323-2025,"HemosIL LMW Heparin Controls;
Part Number: 0020300200;

",HemosIL Heparin Controls,2,CDRH,2025/08/13 ,2025/08/13 21:07:07,,Instrumentation Laboratory,"Multiple complaints indicating lower than expected quality control (QC) results and in some instances QC recovery below the lower limit of the package insert acceptance range when testing is performed with HemosIL Liquid Anti-Xa and HemosIL Heparin Calibrator. In some complaints, failure to pass QC resulted in patient testing delays."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214787,Z-2306-2025,"GE Discovery MR750 3.0T, Nuclear Magnetic Resonance Imaging System",GE Healthcare Discovery,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214794,Z-2313-2025,"GE SIGNA Premier XT (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Permier,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214784,Z-2303-2025,"GE SIGNA Architect, Nuclear Magnetic Resonance Imaging System",GE Healthcare SIGNA Architect,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214793,Z-2312-2025,"GE SIGNA Architect AIR (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Architect,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
http://www.accessdata.fda.gov/scripts/cdrh/cfdocs/cfres/res.cfm?id=214801,Z-2320-2025,"GE SIGNA PET/MR AIR Plus (China Only), Nuclear Magnetic Resonance Imaging System",GE Healthcare Signa,2,CDRH,2025/08/13 ,2025/08/13 21:06:59,,"GE Medical Systems, LLC","GE HealthCare has become aware that for certain MR systems (SIGNA Artist, SIGNA Voyager, Discovery MR450 1.5T, Optima MR450w 1.5T, SIGNA Architect, SIGNA Premier, SIGNA UHP, Discovery MR750 3.0T, Discovery MR750w 3.0T, SIGNA Hero, SIGNA PET/MR, SIGNA Artist Evo, SIGNA Voyager AIR (China Only), SIGNA Architect AIR (China Only), SIGNA Premier XT (China Only), SIGNA Premier Elite (China Only), SIGNA Premier MAX (China Only), SIGNA Hero XT (China Only), SIGNA Hero Elite (China Only), SIGNA Hero MAX (China Only), SIGNA PET/MR AIR (China Only), SIGNA PET/MR AIR Plus (China Only), the planned maintenance steps to check the functionality of the caster locks on the MR patient table may not have been performed."
